alert,alt_baro,alt_geom,baro_rate,category,dbFlags,emergency,flight,gs,gva,hex,lat,lon,messages,mlat,nac_p,nac_v,nav_altitude_mcp,nav_heading,nav_qnh,nic,nic_baro,r,rc,rssi,sda,seen,seen_pos,sil,sil_type,spi,squawk,t,tisb,track,type,version
0,1475,1475,1088,A2,1,none,C2312   ,126.2,2,ae270a,30.340256,-89.436249,14211954,[],11,1,2496,357.89,1013.6,8,1,2312,186,-6.2,3,0.1,0.12,3,perhour,0,0363,CN35,[],56.31,adsb_icao,2
0,675,825,,A7,1,none,C6516   ,130.7,2,ae266a,32.017181,-81.095085,5550058,[],11,1,,,,10,1,6516,25,-9.1,2,0.1,0.3,3,perhour,0,1200,AS65,[],245.59,adsb_icao,2
0,-50,-50,,A7,1,,C6584   ,6.1,2,ae26aa,29.649166,-94.979073,7708445,[],11,1,,,,8,1,6584,186,-25.1,2,3.3,3.29,3,perhour,0,,AS65,[],170.54,adsb_icao,2
0,450,775,,A7,1,none,C6059   ,32.5,2,ae6ced,44.831806,-85.531311,3400026,[],11,1,,,,10,1,6059,25,-20.4,2,0.1,0.09,3,perhour,0,1200,H60,[],225,adsb_icao,2
0,900,1250,,A7,1,none,C6527   ,94,2,ae2675,42.565063,-82.839035,8352181,[],11,1,,,,10,1,6527,25,-7.3,2,0,0,3,perhour,0,4421,AS65,[],0.61,adsb_icao,2
0,600,500,,A7,1,none,C6579   ,124.6,2,ae26a5,25.86676,-80.421684,6813877,[],11,1,,,,9,1,6579,75,-7.7,2,0.2,0.4,3,perhour,0,4423,AS65,[],17.27,adsb_icao,2
0,2025,2175,,A7,1,none,C6052   ,98.1,2,ae4e04,36.237991,-76.426224,3910905,[],11,1,,,,9,1,6052,75,-6.7,2,0.1,0.09,3,perhour,0,5315,H60,[],23.43,adsb_icao,2
,250,375,-127,A7,1,,C6553   ,95,,ae268b,27.785749,-97.490761,5280630,[],,,,,,0,,6553,0,-49.5,,0.3,0.34,,,,,AS65,[],269,other,2
0,350,425,,A7,1,none,C6525   ,65,2,ae2673,30.221741,-81.913689,3543910,[],11,1,,,,8,1,6525,186,-14.6,2,0.5,0.98,3,perhour,0,1200,AS65,[],270,adsb_icao,2
,,,,A7,1,,,134.9,,ae2915,,,998223,[],,1,,,,,,6038,,-27.4,,35.6,,,,,,H60,[],346.27,mode_s,0
0,800,875,,A7,1,none,C6565   ,104,2,ae2697,32.007614,-81.075584,5045698,[],11,1,,,,10,1,6565,25,-2.8,2,0.4,0.39,3,perhour,0,0226,AS65,[],268.35,adsb_icao,2
0,1950,2325,,A7,1,none,C6606   ,119.4,2,ae26bd,39.102722,-74.753067,8297917,[],11,1,,,,10,1,6606,25,-7,2,0,0.03,3,perhour,0,0141,AS65,[],11.59,adsb_icao,2
,ground,,0,A2,1,,C2308   ,11,,ae223f,27.768829,-97.503784,11979796,[],,,,,,0,,2308,0,-49.5,,0.5,0.51,,,,2373,CN35,[],101,other,2
0,375,425,,A7,1,none,C6041   ,122.6,2,ae2918,29.779932,-90.095001,5742890,[],11,1,,,,10,1,6041,25,-25.5,2,0.1,0.12,3,perhour,0,1277,H60,[],56.31,adsb_icao,2
0,4925,5175,,A7,1,none,C6029   ,154.4,2,ae290c,36.037537,-76.677933,2590214,[],10,1,,,,10,1,6029,25,-15.7,2,0.7,0.66,3,perhour,0,2675,H60,[],60.95,adsb_icao,2
0,9200,9800,,A3,1,none,C2008   ,215.8,2,ae57d2,36.514389,-76.684685,10534429,[],10,2,,137.11,1024,10,1,2008,25,-9.9,2,0.5,0.52,3,perhour,0,5316,C30J,[],136.69,adsb_icao,2
0,450,550,,A7,1,none,C6570   ,138.5,2,ae269c,29.579571,-94.717712,6639110,[],11,1,,,,9,1,6570,75,-18.3,2,0,0.25,3,perhour,0,1200,AS65,[],265.03,adsb_icao,2
0,1125,1200,,A7,1,,,112.6,2,ae26ab,30.432587,-88.214828,2552299,[],11,1,,,,8,1,6585,186,-27.2,2,7.3,7.26,3,perhour,0,,AS65,[],343.5,adsb_icao,2
0,700,750,,A7,1,none,C6595   ,90.4,2,ae26b5,30.202579,-81.854515,3676434,[],11,1,,,,10,1,6595,25,-8.6,2,0,0.45,3,perhour,0,1200,AS65,[],128.26,adsb_icao,2
0,275,250,,A7,1,none,C6063   ,58.1,2,af8434,46.160614,-123.893021,3188135,[],11,1,,,,10,1,6063,25,-3.3,2,1.1,2.63,3,perhour,0,1200,H60,[],92.96,adsb_icao,2
0,625,525,-448,A7,1,none,C6559   ,88.6,2,ae2691,37.537308,-122.069969,15582856,[],11,1,,,,10,1,6559,25,-17,2,0,0,3,perhour,0,1200,AS65,['baro_rate'],276.48,adsb_icao,2
0,100,50,-640,A7,1,none,C6531   ,54.6,2,ae2679,37.518311,-122.506874,15429952,[],11,1,,,,9,1,6531,75,-5.3,2,0.2,0.19,3,perhour,0,1200,AS65,['baro_rate'],138.72,adsb_icao,2
0,1075,1200,,A7,1,none,C6512   ,119.1,2,ae2666,30.680283,-88.161026,3362882,[],11,1,,,,9,1,6512,75,-19.5,2,0.2,0.16,3,perhour,0,0335,AS65,[],268.07,adsb_icao,2
0,150,175,,A7,1,none,C6056   ,72.1,2,ae6ceb,32.718475,-117.177872,14695834,[],11,1,,,,10,1,6056,25,-9.1,2,0,0.02,3,perhour,0,1200,H60,[],60.95,adsb_icao,2
0,1075,950,-64,A2,1,none,C2304   ,190.2,2,ae223b,25.827209,-80.099129,6691316,[],10,1,992,,1010.4,8,1,2304,186,-17.6,3,0.2,0.17,3,perhour,0,4426,CN35,[],8.77,adsb_icao,2
0,25,100,,A7,1,none,C6569   ,21,2,ae269b,48.140926,-123.405411,6864753,[],11,1,,,,10,1,6569,25,-3.2,2,1.6,1.63,3,perhour,0,1200,AS65,[],272.73,adsb_icao,2
0,275,375,,A7,1,none,C6561   ,68,2,ae2693,32.079254,-81.070587,4328275,[],11,1,,,,9,1,6561,75,-4.1,2,0,0.01,3,perhour,0,1200,AS65,[],88.32,adsb_icao,2
0,4875,4900,,A7,1,none,C6608   ,137.4,2,ae26bf,40.884781,-123.984024,5751218,[],11,1,,,,10,1,6608,25,-10.8,2,0.2,0.17,3,perhour,0,4422,AS65,[],265.83,adsb_icao,2
0,2000,1900,-576,A7,1,none,C6592   ,91.2,2,ae26b2,48.13171,-123.190399,7536377,[],11,1,,,,10,1,6592,25,-8.4,2,0.8,1.01,3,perhour,0,4536,AS65,['baro_rate'],273.77,adsb_icao,2
0,1325,1425,,A7,1,none,C6049   ,91.9,2,ae4e01,30.466461,-88.344353,3677853,[],11,1,,,,10,1,6049,25,-22.4,2,0.3,2.12,3,perhour,0,1200,H60,[],59.25,adsb_icao,2
0,400,300,0,A7,1,none,C6547   ,56.1,2,ae2686,42.017349,-124.270416,6151143,[],11,1,,,,8,1,6547,186,-2,2,1.3,7.33,3,perhour,0,4420,AS65,[],140.06,adsb_icao,2
0,50,500,,A7,1,none,C6588   ,11.2,2,ae26ae,42.449356,-82.814049,7905307,[],11,1,,,,10,1,6588,25,-21.8,2,2.7,2.74,3,perhour,0,4422,AS65,[],63.43,adsb_icao,2
0,5550,,-921,A0,1,,C2707   ,198,,ae4adf,36.259235,-76.333153,9817449,"['gs', 'track', 'baro_rate', 'squawk', 'lat', 'lon', 'nic', 'rc']",,,,,,0,,2707,0,-11,,0.3,1.46,,,0,0226,C27J,[],249,mlat,0
0,550,550,,A7,1,none,C6039   ,121.3,2,ae2916,27.906485,-82.749336,4553111,[],11,1,,,,9,1,6039,75,-3.7,2,0.1,0.33,3,perhour,0,0150,H60,[],86.22,adsb_icao,2
0,375,300,,A7,1,none,C6517   ,121.9,2,ae266b,43.906487,-124.153946,1128639,[],11,1,,,,9,1,6517,75,-12.1,2,2.8,4.04,3,perhour,0,1200,AS65,[],187.07,adsb_icao,2
0,50,,-154,,1,,C6575   ,65,,ae26a1,38.833485,-77.085884,6180925,"['callsign', 'gs', 'track', 'baro_rate', 'squawk', 'lat', 'lon', 'nic', 'rc']",,,,,,0,,6575,0,-7.4,,0.1,3.85,,,0,5145,AS65,[],356,mlat,
0,500,350,,A7,1,none,C6572   ,74.5,2,ae269e,30.660049,-88.21489,3152593,[],10,1,,,,9,1,6572,75,-24,2,0.1,0.76,3,perhour,0,1200,AS65,[],165.22,adsb_icao,2
0,1575,,-68,,1,,C2303   ,90,,ae223a,25.908684,-80.386047,10659868,"['callsign', 'gs', 'track', 'baro_rate', 'squawk', 'lat', 'lon', 'nic', 'rc']",,,,,,0,,2303,0,-7.9,,0,0.85,,,0,4427,CN35,[],102,mlat,
,25,250,-446,A7,1,,C6563   ,34,,ae2695,27.78021,-97.511848,5262374,[],,,,,,0,,6563,0,-49.5,,0.1,0.11,,,,,AS65,[],66,other,2
0,-25,25,,A7,1,none,C6506   ,21.2,2,ae2660,39.30423,-74.558121,5125705,[],11,1,,,,10,1,6506,25,-18.3,2,0.2,0.51,3,perhour,0,4446,AS65,[],199.29,adsb_icao,2
0,875,1000,0,A3,1,none,C2016   ,140,2,ae5def,36.262798,-76.251076,17276038,[],10,2,,299.53,1020,10,1,2016,25,-3,2,8.3,30.17,3,perhour,0,1200,C30J,[],91.23,adsb_icao,2
0,350,525,,A7,1,none,C6530   ,120.6,2,ae2678,32.1698,-80.987915,4491187,[],11,1,,,,10,1,6530,25,-15,2,1,1.02,3,perhour,0,1200,AS65,[],164.12,adsb_icao,2
0,125,,0,,1,,C6562   ,129,,ae2694,32.650436,-117.225494,14957066,"['callsign', 'gs', 'track', 'baro_rate', 'lat', 'lon', 'nic', 'rc']",,,,,,0,,6562,0,-7.2,,0.8,0.84,,,0,1200,AS65,[],10,mlat,
0,3975,,0,,1,,,173,,ae223d,27.714733,-97.575211,9073188,"['gs', 'track', 'baro_rate', 'squawk', 'lat', 'lon', 'nic', 'rc']",,,,,,0,,2306,0,-13.9,,0,1.71,,,0,0166,CN35,[],319,mlat,
0,375,225,,A7,1,none,C6603   ,16.1,2,ae26ba,40.969414,-124.102249,5712027,[],11,1,,,,10,1,6603,25,-2.4,2,0,3.6,3,perhour,0,4421,AS65,[],330.26,adsb_icao,2
0,17200,18025,-960,A2,1,none,C2706   ,328.4,2,ae2731,31.721067,-91.576706,21270563,[],10,1,11008,0.7,1020.8,8,1,2706,186,-17.6,2,0.1,0.91,3,perhour,0,6643,C27J,[],245.15,adsb_icao,2
,ground,,,A7,1,none,C6507   ,8.2,,ae2661,21.301268,-158.071838,5453239,[],11,1,,,,9,,6507,75,-30.2,2,8.9,8.92,3,perhour,,2147,AS65,[],,adsb_icao,2
,ground,1725,,A3,1,none,C101    ,12.2,,ae10c1,44.922829,-97.166924,14212582,[],10,1,,,,8,,01,186,-14.4,2,0.3,0.34,3,perhour,,1200,GLF5,[],,adsb_icao,2
0,575,525,,A7,1,none,C6023   ,74.3,2,ae2907,41.762833,-70.496712,8686652,[],11,1,,,,10,1,6023,25,-6,2,1,1.01,3,perhour,0,1200,H60,[],208.98,adsb_icao,2
0,1325,1425,-512,A3,1,none,C102    ,149.4,2,ae109a,38.765816,-77.029175,9738052,[],10,2,3008,,1020,8,1,02,186,-10,2,0,0.03,3,perhour,0,2122,GLF5,[],355.78,adsb_icao,2
0,450,400,-576,A2,1,none,C2316   ,100.1,2,ae4bf0,25.898026,-80.306686,10890730,[],10,1,992,87.19,1013.6,8,1,2316,186,-5.2,3,1.2,1.92,3,perhour,0,4425,CN35,[],87.14,adsb_icao,2
0,8050,8200,-64,A2,1,none,C2302   ,185.6,2,ae2238,41.835796,-70.162201,14068694,[],10,1,8512,184.22,1029.6,8,1,2302,186,-15.4,3,0,0.01,3,perhour,0,5313,CN35,[],274.64,adsb_icao,2
0,25,0,,A7,1,none,C6573   ,14.4,2,ae269f,25.90773,-80.276947,7112379,[],11,1,,,,10,1,6573,25,-16.1,2,2.7,2.67,3,perhour,0,4424,AS65,[],123.69,adsb_icao,2
0,1550,1650,-704,A2,1,none,C2310   ,118,2,ae2708,30.72308,-88.348755,13043322,[],10,1,992,108.98,1018.4,8,1,2310,186,-15.5,3,0,0.02,3,perhour,0,0360,CN35,[],109.82,adsb_icao,2
0,350,400,,A7,1,none,C6597   ,58.6,2,ae26b7,30.218536,-81.903885,3523550,[],11,1,,,,9,1,6597,75,-3.7,2,0.1,0.11,3,perhour,0,1200,AS65,[],115.25,adsb_icao,2
,ground,,,A7,1,none,C6520   ,91,,ae266e,30.132252,-81.847694,3872798,[],11,1,,,,10,,6520,25,-8.8,2,1.3,1.26,3,perhour,,1200,AS65,[],,adsb_icao,2
0,1025,1300,,A3,1,none,C2017   ,124.3,2,ae5df0,36.249435,-76.314774,12010569,[],10,2,2496,282.66,1027.2,10,1,2017,25,-1.9,2,0.1,1.1,3,perhour,0,1200,C30J,[],25.74,adsb_icao,2
0,200,300,-704,A3,1,none,C2013   ,129.1,2,ae5dec,36.260193,-76.157394,15421534,[],10,1,,,,8,1,2013,186,-5.7,2,5.7,5.71,3,perhour,0,1200,C30J,[],92.22,adsb_icao,2
0,75,75,,A7,1,none,C6587   ,38.3,2,ae26ad,48.144241,-123.339729,6065866,[],11,1,,,,9,1,6587,75,-4.2,2,0.6,2.65,3,perhour,0,1200,AS65,[],105.12,adsb_icao,2
0,375,250,-64,A7,1,none,C6040   ,75.6,2,ae2917,32.712845,-117.178032,7665733,[],11,1,,,,10,1,6040,25,-5,2,0.3,0.37,3,perhour,0,1277,H60,['baro_rate'],342.28,adsb_icao,2
0,325,275,,A7,1,,C6046   ,59.1,2,ae4dfe,45.556999,-123.925232,2319520,[],11,1,,,,9,1,6046,75,-20.2,2,19.2,21.6,3,perhour,0,,H60,[],66.04,adsb_icao,2
0,725,1000,,A7,1,none,C6060   ,129.4,2,ae6cee,36.705185,-76.210785,2714323,[],11,1,,,,10,1,6060,25,-9.5,2,0.1,0.28,3,perhour,0,1200,H60,[],199.42,adsb_icao,2
0,1850,1975,-64,A2,1,none,C2315   ,130.8,2,ae4bef,30.717634,-88.486412,12498175,[],11,1,2016,101.25,1018.4,8,1,2315,186,-12,3,0,0.03,3,perhour,0,0277,CN35,[],353.85,adsb_icao,2
0,4900,5025,-192,A2,1,none,C2314   ,200.4,2,ae4bee,36.281509,-76.71981,10919519,[],10,1,2208,92.11,1017.6,8,1,2314,186,-12.1,3,0.3,0.31,3,perhour,0,0674,CN35,[],96.88,adsb_icao,2
0,1975,2050,,A7,1,none,C6025   ,86.1,2,ae2909,27.678268,-82.749336,4291967,[],11,1,,,,9,1,6025,75,-9.3,2,0.1,0.14,3,perhour,0,0134,H60,[],92.66,adsb_icao,2
0,900,975,,A7,1,none,C6518   ,54.2,2,ae266c,30.018036,-81.676834,4185223,[],11,1,,,,10,1,6518,25,-11.4,2,0.1,0.57,3,perhour,0,1200,AS65,[],330.12,adsb_icao,2
0,175,250,,A7,1,none,C6539   ,91.2,2,ae2681,30.219406,-81.898766,1343697,[],10,1,,,,10,1,6539,25,-12.2,2,0.7,0.74,3,perhour,0,1200,AS65,[],260.54,adsb_icao,2
0,275,300,,A7,1,,,40.7,2,ae6ce7,30.689529,-88.252853,3954865,[],11,1,,,,10,1,6053,25,-27.1,2,1,1.03,3,perhour,0,,H60,[],332.18,adsb_icao,2
0,ground,0,,A7,1,none,C6503   ,5.8,2,ae265d,30.219406,-81.890327,1580064,[],11,1,,,,9,1,6503,75,-27.4,2,41.9,41.87,3,perhour,0,1200,AS65,[],45,adsb_icao,2
0,375,275,0,A7,1,none,C6026   ,122,2,ae290a,32.745667,-117.259995,5582603,[],10,1,,,,9,1,6026,75,-4.6,2,0.1,0.82,3,perhour,0,1200,H60,['baro_rate'],181.41,adsb_icao,2
0,1525,1825,,A3,1,none,C2003   ,163.6,2,ae10e9,57.91777,-152.039886,3063285,[],10,2,,217.97,1024,10,1,2003,25,-29.9,2,1.1,1.14,3,perhour,0,1200,C30J,[],216.8,adsb_icao,2
0,3325,3675,,A7,1,none,C6033   ,137,2,ae2910,29.98304,-81.725975,1141132,[],10,1,,,,9,1,6033,75,-10.4,2,0.1,0.35,3,perhour,0,7465,H60,[],331.19,adsb_icao,2
0,775,950,,A7,1,none,C6604   ,135.2,2,ae26bb,38.935089,-77.303986,6804652,[],9,1,,,,9,1,6604,75,-7,2,0,0,3,perhour,0,5147,AS65,[],113.53,adsb_icao,2
,ground,,,A7,1,,C6006   ,9.2,,ae27f7,27.912954,-82.692612,3301616,[],11,1,,,,10,,6006,25,-3.9,2,4.2,4.16,3,perhour,,,H60,[],,adsb_icao,2
0,-75,175,-384,A3,1,none,C2009   ,126.2,2,ae57d3,21.308258,-158.066849,9100817,[],9,1,,,,8,1,2009,186,-4.5,2,1.2,2.59,3,perhour,0,1200,C30J,['geom_rate'],234.67,adsb_icao,2
0,175,300,192,A7,1,none,C6591   ,98.2,2,ae26b1,21.277679,-158.061646,4558263,[],11,1,,,,9,1,6591,75,-8.8,2,0.7,0.71,3,perhour,0,1200,AS65,['baro_rate'],321.61,adsb_icao,2
0,975,925,,A7,1,none,C6578   ,132,2,ae26a4,42.619034,-82.82618,7990692,[],10,1,,,,9,1,6578,75,-17.2,2,0.7,0.72,3,perhour,0,4426,AS65,[],0.43,adsb_icao,2
0,2475,2650,,A7,1,none,C6577   ,131.2,2,ae26a3,30.87442,-88.200562,2394291,[],11,1,,,,9,1,6577,75,-9.4,2,0.1,0.39,3,perhour,0,0351,AS65,[],194.57,adsb_icao,2
0,3350,3500,-64,A2,1,none,C2318   ,182.2,2,ae4bf2,30.559031,-88.425827,11130057,[],11,1,1504,75.23,1019.2,8,1,2318,186,-20.2,3,0,0.62,3,perhour,0,4424,CN35,[],75.05,adsb_icao,2
0,7850,7850,64,A2,1,none,C2309   ,219.8,2,ae2707,42.326706,-70.417366,12905526,[],10,1,8000,177.89,1017.6,8,1,2309,186,-9.4,3,0,0.01,3,perhour,0,5325,CN35,[],161.15,adsb_icao,2
0,875,975,,A7,1,none,C6586   ,117.4,2,ae26ac,30.669662,-88.186234,2009324,[],11,1,,,,9,1,6586,75,-20.8,2,0.3,0.41,3,perhour,0,0350,AS65,[],128.43,adsb_icao,2
0,225,125,,A7,1,none,C6590   ,45.6,2,ae26b0,43.408493,-124.38446,1224596,[],11,1,,,,9,1,6590,75,-19.1,2,0,0.49,3,perhour,0,1200,AS65,[],26,adsb_icao,2
0,ground,-50,,A7,1,none,C6036   ,7.8,2,ae2913,27.913982,-82.690674,5300050,[],11,1,,,,10,1,6036,25,-7.1,2,0,0,3,perhour,0,0105,H60,[],352.87,adsb_icao,2
0,1175,1225,0,A7,1,none,C6560   ,154.4,2,ae2692,42.387302,-82.804085,9910879,[],11,1,,,,10,1,6560,25,-14.2,2,0.2,0.19,3,perhour,0,4427,AS65,['baro_rate'],355.91,adsb_icao,2
0,1375,1325,-704,A2,1,none,C2307   ,150,2,ae223e,25.933926,-80.265106,10699989,[],10,1,1504,121.64,1013.6,8,1,2307,186,-7.1,3,0.5,0.46,3,perhour,0,4422,CN35,[],306.87,adsb_icao,2
,ground,,,A2,1,none,C2705   ,9.2,,ae2730,27.909184,-82.689629,7041132,[],10,1,,,,8,,2705,186,-1.5,2,0.7,0.74,3,perhour,,4672,C27J,[],,adsb_icao,2
0,19000,19050,,A3,1,none,C2006   ,317.8,2,ae10ec,59.32729,-151.238083,2535892,[],10,2,19008,185.62,1012.8,10,1,2006,25,-14.8,2,0.2,0.67,3,perhour,0,5147,C30J,[],200.83,adsb_icao,2
0,500,350,,A7,1,none,C6045   ,108.3,2,ae4a4c,58.340515,-134.598907,76980,[],11,1,,,,8,1,6045,186,-11.9,2,0.3,0.31,3,perhour,0,1200,H60,[],241.31,adsb_icao,2
0,0,0,0,A7,1,none,C6030   ,101.5,2,ae290d,36.260796,-76.180016,4150494,[],11,1,,,,10,1,6030,25,-5.8,2,19.8,19.77,3,perhour,0,4655,H60,[],95.65,adsb_icao,2
0,325,175,0,A7,1,none,C6055   ,85.7,2,ae6ce9,34.140381,-119.236298,15148708,[],11,1,,,,10,1,6055,25,-8.7,2,0.3,0.52,3,perhour,0,1200,H60,['baro_rate'],124.06,adsb_icao,2
0,450,575,0,A7,1,none,C6534   ,111.4,2,ae267c,29.587418,-95.134575,8413438,[],11,1,,,,10,1,6534,25,-6.8,2,0.1,0.32,3,perhour,0,1200,AS65,['baro_rate'],297.26,adsb_icao,2
0,475,425,,A7,1,none,C6598   ,107,2,ae26b8,30.290314,-87.702347,2592372,[],11,1,,,,10,1,6598,25,-14.7,2,0.1,0.13,3,perhour,0,7263,AS65,[],90,adsb_icao,2
0,400,275,,A7,1,none,C6034   ,77.5,2,ae2911,57.722534,-152.53006,312788,[],11,1,,,,9,1,6034,75,-19.1,2,0.4,2.03,3,perhour,0,5553,H60,[],6.67,adsb_icao,2
0,,,64,,1,,,172,,ae2709,,,11125993,[],,,,,,,,2311,,-17.7,,17,,,,0,2000,CN35,[],97.56,mode_s,
0,10725,11300,0,A2,1,none,C2709   ,262.3,2,ae4ae1,31.757675,-91.616066,23316710,[],10,1,11008,0.7,1023.2,8,1,2709,186,-20.8,2,1.5,1.8,3,perhour,0,7323,C27J,[],241.28,adsb_icao,2
0,225,200,,A7,1,none,C6502   ,50.9,2,ae265c,39.445175,-74.560028,5909685,[],11,1,,,,9,1,6502,75,-3.5,2,0.2,0.65,3,perhour,0,0141,AS65,[],315,adsb_icao,2
0,3850,4100,,A7,1,none,C6011   ,122.4,2,ae27fc,36.447422,-76.149223,6504190,[],11,1,,,,10,1,6011,25,-13,2,0.6,0.67,3,perhour,0,5375,H60,[],168.69,adsb_icao,2
0,75,-25,,A7,1,none,C6567   ,12,2,ae2699,37.632084,-122.390617,16132422,[],11,1,,,,9,1,6567,75,-7,2,0.6,1.25,3,perhour,0,0320,AS65,[],90,adsb_icao,2
0,2750,2825,,A3,1,none,C2005   ,214,2,ae10eb,27.785028,-82.857407,2530464,[],10,2,2016,139.22,1012.8,10,1,2005,25,-11.2,2,0,0.23,3,perhour,0,7263,C30J,[],138.79,adsb_icao,2
0,725,1025,-128,A3,1,,C2015   ,119.4,2,ae5dee,36.24194,-76.268318,16839715,[],10,2,,,,10,1,2015,25,-1.9,2,1.2,6.93,3,perhour,0,,C30J,[],8.67,adsb_icao,2
,875,900,,A7,1,,C6051   ,81.1,,ae4e03,36.242203,-76.208725,3519206,[],,1,,,,0,,6051,0,-49.5,,11,48.95,,,,1200,H60,[],87.88,other,2
,ground,,,,1,,,85,,ae2696,,,1499521,[],0,,,,,,,6564,,-26.7,,8.4,,2,perhour,,,AS65,[],,mode_s,0
0,550,775,62,A7,1,none,C6031   ,142.6,2,ae290e,41.479431,-70.683914,8517564,[],11,1,,,,10,1,6031,25,-23,2,0.3,0.26,3,perhour,0,1200,H60,[],52.41,adsb_icao,2
0,1375,1325,320,A2,1,none,C2713   ,153.1,2,ae4ae5,38.760883,-121.363708,34775489,[],10,1,1408,357.89,1014.4,8,1,2713,186,-7.7,2,0.1,0.07,3,perhour,0,1736,C27J,['geom_rate'],271.5,adsb_icao,2
0,350,725,,A7,1,none,C6545   ,152.3,2,ae2685,39.644348,-74.249008,5768863,[],10,1,,,,8,1,6545,186,-14.6,2,0.1,0.1,3,perhour,0,4435,AS65,[],235.16,adsb_icao,2
0,10675,11100,-1024,A2,1,none,C2711   ,301.4,2,ae4ae3,27.516096,-82.244972,18781703,[],10,1,4000,357.19,1014.4,8,1,2711,186,-16.7,2,0,0.35,3,perhour,0,4640,C27J,[],287.77,adsb_icao,2
0,2700,2275,-960,A2,1,none,C2301   ,196.9,2,ae2237,36.318054,-76.07431,5480932,[],10,1,2016,272.81,1000.8,8,1,2301,186,-9.3,3,0.1,0.31,3,perhour,0,2012,CN35,[],95.54,adsb_icao,2
0,200,100,,A7,1,none,C6551   ,57.3,2,ae2689,25.910185,-80.278152,2978871,[],11,1,,,,10,1,6551,25,-7.2,2,0.6,2.05,3,perhour,0,4425,AS65,[],209.25,adsb_icao,2
,,,,A2,1,,C2305   ,22,,ae223c,27.775702,-97.511978,7191401,[],,,,,,0,,2305,0,-49.5,,1.2,1.16,,,,,CN35,[],312,other,2
0,425,525,,A7,1,none,C6532   ,92.5,2,ae267a,43.917709,-124.152916,465385,[],11,1,,,,10,1,6532,25,-9.9,2,4.5,10.15,3,perhour,0,1200,AS65,[],186.2,adsb_icao,2
0,1450,1625,,A3,1,none,C2011   ,183.6,2,ae57d5,21.112335,-158.170517,3904230,[],9,2,,105.47,1015.2,9,1,2011,75,-24,2,0.2,0.55,3,perhour,0,1200,C30J,[],325.88,adsb_icao,2
0,ground,,,A3,1,none,C2007   ,5.2,,ae57d1,33.818665,-118.155899,5776565,[],10,2,,,,10,,2007,25,-21.8,2,3,2.97,3,perhour,0,2442,C30J,[],,adsb_icao,2
0,375,675,,A7,1,none,C6607   ,166.2,2,ae26be,38.816254,-77.178116,7221846,[],11,1,,,,10,1,6607,25,-13.3,2,0,0,3,perhour,0,5150,AS65,[],246.98,adsb_icao,2
0,625,950,,A7,1,none,C6047   ,63.8,2,ae4dff,44.742966,-85.560219,3590180,[],11,1,,,,10,1,6047,25,-11.5,2,0,0,3,perhour,0,1200,H60,[],237.8,adsb_icao,2
